date,keyword,source_name,source_domain,source_type,url,title,content,media_url,username,total_like,total_share,total_view,total_interaction,rating,external_id,content_processed,sentiment_label,sentiment_score
2026-04-10T06:16:11Z,ProduksiMinyak,Instagram,https://www.instagram.com/,Social Media,https://www.instagram.com/p/DW8NM8PiVBP/,,"Satuan Kerja Khusus Pelaksana Kegiatan Usaha Hulu Minyak dan Gas Bumi (SKK Migas) melaporkan produksi minyak Indonesia hingga Maret 2026 mencapai 572.724 barel per hari dan sempat turun di awal tahun akibat gangguan pipa di Blok Rokan.

Kepala SKK Migas Djoko Siswanto menyebut produksi diproyeksikan meningkat hingga sekitar 610.000 barel per hari seiring perbaikan dan optimalisasi produksi.

Klik link di bio untuk detail informasi selengkapnya. Jangan lupa follow @bloombergtechnoz untuk berita dan data menarik lainnya.

#ProduksiMinyak #MinyakMentah #BloombergTechnoz",,bloombergtechnoz,-1.0,,,,,DW8NM8PiVBP,satuan kerja khusus pelaksana kegiatan usaha hulu minyak dan gas bumi skk migas melaporkan produksi minyak indonesia hingga maret mencapai barel per hari dan sempat turun di awal tahun akibat gangguan pipa di blok rokan kepala skk migas djoko siswanto menyebut produksi diproyeksikan meningkat hingga sekitar barel per hari seiring perbaikan dan optimalisasi produksi klik link di bio untuk detail informasi selengkapnya jangan lupa follow bloombergtechnoz untuk berita dan data menarik lainnya produksiminyak minyakmentah bloombergtechnoz,Neutral,0.7985708117485046
2026-03-11T17:00:26Z,ProduksiMinyak,Instagram,https://www.instagram.com/,Social Media,https://www.instagram.com/p/DVwHMxVk-fb/,,"Produksi minyak Arab Saudi, Irak, Uni Emirat Arab, dan Kuwait dilaporkan turun menjadi sekitar 6,7 juta barel per hari setelah penutupan Selat Hormuz akibat meningkatnya ketegangan dengan Iran.

Penurunan produksi minyak Timur Tengah tersebut terjadi karena jalur ekspor utama di Selat Hormuz terganggu. Jalur strategis ini selama ini menjadi rute penting bagi sekitar 20 persen pasokan minyak dunia.

Akibat kondisi tersebut, ekspor minyak melalui Selat Hormuz mengalami hambatan serius. Kapal tanker dilaporkan bergerak lebih lambat, sementara sejumlah perusahaan energi kesulitan mengirimkan minyak mentah.

Secara geografis, Selat Hormuz berada di antara wilayah Iran di utara dan Oman di selatan. Jalur ini dikenal sebagai salah satu titik paling vital bagi perdagangan energi global.

Menurut laporan IraqiNews, Irak menjadi salah satu negara yang paling terdampak oleh penurunan produksi minyak di kawasan Teluk. Situasi serupa juga dialami Kuwait. Perusahaan energi negara tersebut mulai membatasi aktivitas produksi dan penyulingan minyak.

Langkah itu dilakukan karena meningkatnya risiko keamanan di kawasan Teluk serta kesulitan distribusi minyak ke pasar internasional. Sementara itu, Arab Saudi dan Uni Emirat Arab mencoba mencari jalur alternatif untuk meningkatkan ekspor minyak tanpa melalui Selat Hormuz.

(Selengkapnya klik link di bio)

———

Baca berita terpercaya lainnya di www.suaramerdeka.com dan unduh aplikasi Suaramerdeka.com di App Store & Play Store.

#suaramerdeka #suaramerdekacom #suaramerdekanetwork #selathormuz #produksiminyak #menurun #negarateluk",,suaramerdekacom,-1.0,,,,,DVwHMxVk-fb,produksi minyak arab saudi irak uni emirat arab dan kuwait dilaporkan turun menjadi sekitar juta barel per hari setelah penutupan selat hormuz akibat meningkatnya ketegangan dengan iran penurunan produksi minyak timur tengah tersebut terjadi karena jalur ekspor utama di selat hormuz terganggu jalur strategis ini selama ini menjadi rute penting bagi sekitar persen pasokan minyak dunia akibat kondisi tersebut ekspor minyak melalui selat hormuz mengalami hambatan serius kapal tanker dilaporkan bergerak lebih lambat sementara sejumlah perusahaan energi kesulitan mengirimkan minyak mentah secara geografis selat hormuz berada di antara wilayah iran di utara dan oman di selatan jalur ini dikenal sebagai salah satu titik paling vital bagi perdagangan energi global menurut laporan iraqinews irak menjadi salah satu negara yang paling terdampak oleh penurunan produksi minyak di kawasan teluk situasi serupa juga dialami kuwait perusahaan energi negara tersebut mulai membatasi aktivitas produksi dan penyulingan minyak langkah itu dilakukan karena meningkatnya risiko keamanan di kawasan teluk serta kesulitan distribusi minyak ke pasar internasional sementara itu arab saudi dan uni emirat arab mencoba mencari jalur alternatif untuk meningkatkan ekspor minyak tanpa melalui selat hormuz selengkapnya klik link di bio baca berita terpercaya lainnya di wwwsuaramerdekacom dan unduh aplikasi suaramerdekacom di app store play store suaramerdeka suaramerdekacom suaramerdekanetwork selathormuz produksiminyak menurun negarateluk,Negative,0.6591612696647644
2026-03-09T02:54:24Z,ProduksiMinyak,Instagram,https://www.instagram.com/,Social Media,https://www.instagram.com/p/DVpcyilk-W3/,,"Produksi minyak Irak turun sekitar 60% menjadi tinggal 1,7–1,8 juta barel per hari akibat perang Iran yang mengganggu jalur pelayaran Selat Hormuz dan membuat kapal tanker semakin langka.

Klik link di bio untuk detail informasi selengkapnya. Jangan lupa follow @bloombergtechnoz untuk berita dan data menarik lainnya.

#KonflikTimurTengah #ProduksiMinyak #Irak #BloombergTechnoz",,bloombergtechnoz,-1.0,,,,,DVpcyilk-W3,produksi minyak irak turun sekitar menjadi tinggal juta barel per hari akibat perang iran yang mengganggu jalur pelayaran selat hormuz dan membuat kapal tanker semakin langka klik link di bio untuk detail informasi selengkapnya jangan lupa follow bloombergtechnoz untuk berita dan data menarik lainnya konfliktimurtengah produksiminyak irak bloombergtechnoz,Neutral,0.6170198321342468
2026-03-02T09:59:31Z,ProduksiMinyak,Instagram,https://www.instagram.com/,Social Media,https://www.instagram.com/p/DVYL4DRkl0g/,,"Analis JPMorgan Chase & Co menilai produksi minyak Timur Tengah hanya bisa bertahan sekitar 25 hari jika Selat Hormuz ditutup akibat konflik, karena kapasitas penyimpanan terbatas dan setelah itu produksi terpaksa dihentikan.

Klik link di bio untuk detail informasi selengkapnya. Jangan lupa follow @bloombergtechnoz untuk berita dan data menarik lainnya.

#ProduksiMinyak #TimurTengah #BloombergTechnoz",,bloombergtechnoz,2903.0,,,,,DVYL4DRkl0g,analis jpmorgan chase co menilai produksi minyak timur tengah hanya bisa bertahan sekitar hari jika selat hormuz ditutup akibat konflik karena kapasitas penyimpanan terbatas dan setelah itu produksi terpaksa dihentikan klik link di bio untuk detail informasi selengkapnya jangan lupa follow bloombergtechnoz untuk berita dan data menarik lainnya produksiminyak timurtengah bloombergtechnoz,Neutral,0.8906327486038208
2026-02-06T03:01:41Z,ProduksiMinyak,Instagram,https://www.instagram.com/,Social Media,https://www.instagram.com/p/DUZo-ozk45l/,,"Produksi minyak goreng dari buah sawit dimulai dengan panen buah sawit matang.
Buah sawit diolah untuk mendapatkan minyak sawit mentah (CPO).
CPO kemudian diproses lebih lanjut menjadi minyak goreng yang siap dikonsumsi 😊.
#MinyakGorengSawit #BuahSawit #ProduksiMinyak #SawitIndonesia #MinyakGorengSehat",,ajis.s.ag,0.0,,,,,DUZo-ozk45l,produksi minyak goreng dari buah sawit dimulai dengan panen buah sawit matang buah sawit diolah untuk mendapatkan minyak sawit mentah cpo cpo kemudian diproses lebih lanjut menjadi minyak goreng yang siap dikonsumsi minyakgorengsawit buahsawit produksiminyak sawitindonesia minyakgorengsehat,Neutral,0.7217044234275818
2026-01-29T08:00:08Z,ProduksiMinyak,Instagram,https://www.instagram.com/,Social Media,https://www.instagram.com/p/DUFkxouj19K/,,"PT Pertamina Hulu Mahakam (PHM) menorehkan capaian positif pada awal 2026 dengan keberhasilan mengoptimalkan sumur High Pour Point Oil (HPPO) di Lapangan Handil, Kalimantan Timur. Upaya tersebut mampu meningkatkan produksi minyak hingga sekitar 2.000 barel per hari, melampaui target yang telah ditetapkan dalam Work Program & Budget 2026. Penerapan teknologi chemical treatment Pour Point Depressant menjadi faktor utama dalam mengatasi karakter minyak bertitik tuang tinggi agar dapat diproduksikan secara optimal.

Keberhasilan ini mencerminkan keseriusan PHM dalam mengelola tantangan lapangan migas yang telah matang, sekaligus memperkuat perannya dalam mendukung ketahanan energi nasional. Capaian di Lapangan Handil juga membuka peluang pengembangan lanjutan pada sumur-sumur potensial lainnya di Blok Mahakam, seiring upaya berkelanjutan meningkatkan produksi minyak nasional.

#KoranJakarta #PertaminaHuluMahakam #ProduksiMinyak #MigasIndonesia #beritaekonomi 

[PI]",,mediakoranjakarta,4.0,,,,,DUFkxouj19K,pt pertamina hulu mahakam phm menorehkan capaian positif pada awal dengan keberhasilan mengoptimalkan sumur high pour point oil hppo di lapangan handil kalimantan timur upaya tersebut mampu meningkatkan produksi minyak hingga sekitar barel per hari melampaui target yang telah ditetapkan dalam work program budget penerapan teknologi chemical treatment pour point depressant menjadi faktor utama dalam mengatasi karakter minyak bertitik tuang tinggi agar dapat diproduksikan secara optimal keberhasilan ini mencerminkan keseriusan phm dalam mengelola tantangan lapangan migas yang telah matang sekaligus memperkuat perannya dalam mendukung ketahanan energi nasional capaian di lapangan handil juga membuka peluang pengembangan lanjutan pada sumursumur potensial lainnya di blok mahakam seiring upaya berkelanjutan meningkatkan produksi minyak nasional koranjakarta pertaminahulumahakam produksiminyak migasindonesia beritaekonomi pi,Positive,0.9719061851501465
2026-01-23T14:11:24Z,ProduksiMinyak,Instagram,https://www.instagram.com/,Social Media,https://www.instagram.com/p/DT2yfnikntx/,,"Ledakan pipa gas PT Trans Gas Indonesia (TGI) di Indragiri Hilir, Riau, berpotensi menyebabkan kehilangan produksi sekitar 2 juta barel minyak pada awal 2026. Gas dari pipa tersebut merupakan pasokan operasional WK Rokan yang dikelola Pertamina. Pemerintah menyatakan akan memberi sanksi kepada pihak terkait dan tengah mencari substitusi produksi untuk menutup kehilangan tersebut. Pasokan gas telah kembali mengalir dan produksi diperkirakan normal dalam beberapa hari ke depan.

Sumber: Katadata, 22 Januari 2026

Gabung di @mancingsaham community untuk analisis market, stockpick pilihan, update berita saham, dan diskusi eksklusif dengan investor & trader lainnya. 📩 Bergabung sekarang! Klik lynk.id/owennath atau chat 081251880459 (WhatsApp).

#Energi #Migas #ProduksiMinyak #MarketUpdate #SahamIndonesia #Pertamina #ESDM #BeritaEkonomi #mancingsaham #InvestorIndonesia",,mancingsaham,8.0,,,,,DT2yfnikntx,ledakan pipa gas pt trans gas indonesia tgi di indragiri hilir riau berpotensi menyebabkan kehilangan produksi sekitar juta barel minyak pada awal gas dari pipa tersebut merupakan pasokan operasional wk rokan yang dikelola pertamina pemerintah menyatakan akan memberi sanksi kepada pihak terkait dan tengah mencari substitusi produksi untuk menutup kehilangan tersebut pasokan gas telah kembali mengalir dan produksi diperkirakan normal dalam beberapa hari ke depan sumber katadata januari gabung di mancingsaham community untuk analisis market stockpick pilihan update berita saham dan diskusi eksklusif dengan investor trader lainnya bergabung sekarang klik lynkidowennath atau chat whatsapp energi migas produksiminyak marketupdate sahamindonesia pertamina esdm beritaekonomi mancingsaham investorindonesia,Negative,0.5841547250747681
2026-01-22T09:23:49Z,ProduksiMinyak,Instagram,https://www.instagram.com/,Social Media,https://www.instagram.com/p/DTzsybCE6iW/,,"Bahlil: Produksi minyak hilang 2 juta barel imbas ledakan gas di Rokan
.
Menteri Energi dan Sumber Daya Mineral (ESDM) Bahlil Lahadalia menyampaikan ledakan pipa gas tanam milik PT Transportasi Gas Indonesia (TGI) di Rokan, Riau, menyebabkan hilangnya produksi minyak di sumur Rokan sekitar 2 juta barel
.
“Kami laporkan bahwa kami di awal tahun ini mengalami musibah kecil di Sumatera. Pipa kami bocor, sehingga potensi kehilangan (minyak) sekitar 2 juta barel di awal tahun”
.
ujar Menteri Energi dan Sumber Daya Mineral (ESDM) Bahlil Lahadalia
.
Meskipun kecelakaan, tutur Bahlil, tetaplah ledakan tersebut merupakan sebuah kesalahan yang harus dipertanggungjawabkan
.
Oleh karena itu, Bahlil akan menjatuhkan sanksi bagi pejabat di lingkungan Kementerian ESDM dan BUMN terkait.
.
Pewarta: Putu Indah Savitri
Grafis: Febrian Alfandi
.
#Produksiminyak #ledakangas #beritaterkini #beritaantara #antarajatim #pipagasbocor",,antara.jatim,6.0,,,,,DTzsybCE6iW,bahlil produksi minyak hilang juta barel imbas ledakan gas di rokan menteri energi dan sumber daya mineral esdm bahlil lahadalia menyampaikan ledakan pipa gas tanam milik pt transportasi gas indonesia tgi di rokan riau menyebabkan hilangnya produksi minyak di sumur rokan sekitar juta barel kami laporkan bahwa kami di awal tahun ini mengalami musibah kecil di sumatera pipa kami bocor sehingga potensi kehilangan minyak sekitar juta barel di awal tahun ujar menteri energi dan sumber daya mineral esdm bahlil lahadalia meskipun kecelakaan tutur bahlil tetaplah ledakan tersebut merupakan sebuah kesalahan yang harus dipertanggungjawabkan oleh karena itu bahlil akan menjatuhkan sanksi bagi pejabat di lingkungan kementerian esdm dan bumn terkait pewarta putu indah savitri grafis febrian alfandi produksiminyak ledakangas beritaterkini beritaantara antarajatim pipagasbocor,Negative,0.9251294732093811
2026-01-10T04:00:12Z,ProduksiMinyak,Instagram,https://www.instagram.com/,Social Media,https://www.instagram.com/p/DTUONtoiBGP/,,"Presiden Donald Trump menyatakan bahwa Amerika Serikat akan mampu menguasai lebih dari separuh produksi minyak dunia jika perusahaan-perusahaan minyak AS diberi kembali akses penuh ke industri perminyakan Venezuela. 

Trump mengatakan bahwa AS akan bekerja sama dengan ExxonMobil, Chevron, dan ConocoPhillips untuk membangun kembali infrastruktur energi Venezuela, meningkatkan produksi, dan menjual minyak tersebut di pasar global. 

Ia bahkan menyebut bahwa hasil penjualan minyak itu akan menghasilkan triliunan dolar bagi AS dan Venezuela. 

Pernyataan ini datang di tengah upaya AS mengendalikan cadangan minyak terbesar di dunia pasca-penahanan Presiden Venezuela Nicolás Maduro.

https://international.sindonews.com/read/1664705/42/trump-tegaskan-as-akan-kendalikan-55-minyak-dunia-1767999696

Editor: Zahrah Nur Fitri
Naskah: Bima

#DonaldTrump #MinyakVenezuela #ProduksiMinyak #EnergiGlobal #TrumpAgenda #Venezuela #AmerikaSerikat #Geopolitik #MinyakBumi #InfoTerkini #SINDONewscom #SINDNewsbeyondheadlines #SINDONewsTV #iNewsMediaGroup #Beritaviral #BeritaTerkini",,sindonews,137.0,,,,,DTUONtoiBGP,presiden donald trump menyatakan bahwa amerika serikat akan mampu menguasai lebih dari separuh produksi minyak dunia jika perusahaanperusahaan minyak as diberi kembali akses penuh ke industri perminyakan venezuela trump mengatakan bahwa as akan bekerja sama dengan exxonmobil chevron dan conocophillips untuk membangun kembali infrastruktur energi venezuela meningkatkan produksi dan menjual minyak tersebut di pasar global ia bahkan menyebut bahwa hasil penjualan minyak itu akan menghasilkan triliunan dolar bagi as dan venezuela pernyataan ini datang di tengah upaya as mengendalikan cadangan minyak terbesar di dunia pascapenahanan presiden venezuela nicolás maduro httpsinternationalsindonewscomread166470542trumptegaskanasakankendalikan55minyakdunia1767999696 editor zahrah nur fitri naskah bima donaldtrump minyakvenezuela produksiminyak energiglobal trumpagenda venezuela amerikaserikat geopolitik minyakbumi infoterkini sindonewscom sindnewsbeyondheadlines sindonewstv inewsmediagroup beritaviral beritaterkini,Positive,0.6060991287231445
2026-01-07T13:00:09Z,ProduksiMinyak,Instagram,https://www.instagram.com/,Social Media,https://www.instagram.com/p/DTNdnzsiLZr/,,"Presiden Amerika Serikat Donald Trump dijadwalkan memanggil para eksekutif perusahaan minyak raksasa ke Gedung Putih pada akhir pekan ini. Pertemuan tersebut bertujuan membahas upaya menghidupkan kembali sektor minyak Venezuela yang terpuruk, menyusul penangkapan pemimpin Venezuela Nicolas Maduro oleh pasukan khusus AS di Caracas. Trump menilai peningkatan produksi minyak dari negara dengan cadangan terbesar di dunia itu sebagai prioritas utama pemerintahannya.

Pemerintahan Trump optimistis produksi bisa didorong dalam waktu relatif singkat, meski infrastruktur energi Venezuela terbengkalai bertahun-tahun. Dalam wawancara, Burgum menyebut peluang bisnisnya sangat besar. “Beberapa hal ini dapat dilakukan dengan sangat cepat. Peluang di sisi bisnis di sini benar-benar sangat besar,” katanya. Saat ini, Chevron menjadi satu-satunya perusahaan minyak besar AS yang masih beroperasi di Venezuela, sementara perusahaan lain belum menyatakan sikap.

Namun, analis energi mengingatkan tantangan besar yang ada. Produksi Venezuela anjlok dari 3 juta barel per hari menjadi di bawah 1 juta barel, dengan infrastruktur rusak parah dan biaya produksi tinggi karena karakter minyak yang berat. Daan Struyven dari Goldman Sachs menilai peningkatan signifikan tidak akan terjadi cepat, bahkan dengan dukungan besar AS, lalu seberapa realistis ambisi Trump “menyulap” sektor minyak Venezuela dalam waktu dekat?

DDS

#trumpvenezuela #minyakvenezuela #produksiminyak #gedungputih #chevronvenezuela #energiamerika #pasokanminyak",,timesindonesia,9.0,,,,,DTNdnzsiLZr,presiden amerika serikat donald trump dijadwalkan memanggil para eksekutif perusahaan minyak raksasa ke gedung putih pada akhir pekan ini pertemuan tersebut bertujuan membahas upaya menghidupkan kembali sektor minyak venezuela yang terpuruk menyusul penangkapan pemimpin venezuela nicolas maduro oleh pasukan khusus as di caracas trump menilai peningkatan produksi minyak dari negara dengan cadangan terbesar di dunia itu sebagai prioritas utama pemerintahannya pemerintahan trump optimistis produksi bisa didorong dalam waktu relatif singkat meski infrastruktur energi venezuela terbengkalai bertahuntahun dalam wawancara burgum menyebut peluang bisnisnya sangat besar beberapa hal ini dapat dilakukan dengan sangat cepat peluang di sisi bisnis di sini benarbenar sangat besar katanya saat ini chevron menjadi satusatunya perusahaan minyak besar as yang masih beroperasi di venezuela sementara perusahaan lain belum menyatakan sikap namun analis energi mengingatkan tantangan besar yang ada produksi venezuela anjlok dari juta barel per hari menjadi di bawah juta barel dengan infrastruktur rusak parah dan biaya produksi tinggi karena karakter minyak yang berat daan struyven dari goldman sachs menilai peningkatan signifikan tidak akan terjadi cepat bahkan dengan dukungan besar as lalu seberapa realistis ambisi trump menyulap sektor minyak venezuela dalam waktu dekat dds trumpvenezuela minyakvenezuela produksiminyak gedungputih chevronvenezuela energiamerika pasokanminyak,Positive,0.4684581458568573
2026-04-18T12:02:32Z,ProduksiMinyak,Instagram,https://www.instagram.com/,Social Media,https://www.instagram.com/p/DXRbGtZDWwE/c/18095926070120949,,"dex dexlite naik, saatnya pengemudi fortuner pajero yang sok jadi raja jalanan dengan nge-dim2, mepet2, motong2 jalan baik di tol maupun jalan dalam kota kini lebih kalem kalau setir biar hemat BBM.",,diosbright,7.0,,,2.0,,18095926070120949,dex dexlite naik saatnya pengemudi fortuner pajero yang sok jadi raja jalanan dengan ngedim2 mepet2 motong2 jalan baik di tol maupun jalan dalam kota kini lebih kalem kalau setir biar hemat bbm,Positive,0.5963782668113708
2026-04-18T14:14:57Z,ProduksiMinyak,Instagram,https://www.instagram.com/,Social Media,https://www.instagram.com/p/DXRbGtZDWwE/c/17935181703212996,,@dpr_ri agak lain kalian.. Transport kebutuhan pokok gmn..? Udah kelas ikut naik pastinya sama pedagang. Belum lg bahan baku pupuk dll.. 🤯🤯🤯,,chris.tobing,2.0,,,2.0,,17935181703212996,dprri agak lain kalian transport kebutuhan pokok gmn udah kelas ikut naik pastinya sama pedagang belum lg bahan baku pupuk dll,Negative,0.73264479637146
2026-04-18T14:09:54Z,ProduksiMinyak,Instagram,https://www.instagram.com/,Social Media,https://www.instagram.com/p/DXRbGtZDWwE/c/18010695503700355,,"Tidak mungkin tidak naik, distribusi masih menggunakan diesel 😂😂😂",,___santosoadb,2.0,,,4.0,,18010695503700355,tidak mungkin tidak naik distribusi masih menggunakan diesel,Neutral,0.6764016151428223
2026-04-18T13:36:53Z,ProduksiMinyak,Instagram,https://www.instagram.com/,Social Media,https://www.instagram.com/p/DXRbGtZDWwE/c/18007951607902180,,"Biasa nya, BBM naik kebutuhan pokok auto ikutan.",,along_ai,2.0,,,3.0,,18007951607902180,biasa nya bbm naik kebutuhan pokok auto ikutan,Neutral,0.6225829720497131
2026-04-18T14:12:16Z,ProduksiMinyak,Instagram,https://www.instagram.com/,Social Media,https://www.instagram.com/p/DXRbGtZDWwE/c/18109103194681443,,"BBM naik tdk menutup kemungkinan barang2 serba naik mata duit tak ad harga  siap2 rakyat menderita ,,gk lama lagi indonesia akan menjadi salah satu negara termiskin didunia",,r.o.k.y6.87,1.0,,,1.0,,18109103194681443,bbm naik tdk menutup kemungkinan barang2 serba naik mata duit tak ad harga siap2 rakyat menderita gk lama lagi indonesia akan menjadi salah satu negara termiskin didunia,Negative,0.9692268371582031
2026-04-18T12:33:58Z,ProduksiMinyak,Instagram,https://www.instagram.com/,Social Media,https://www.instagram.com/p/DXRbGtZDWwE/c/18213089041326327,,Selat Hormuz di tutup lagi sama militer Iran,,desiantoerwan,1.0,,,0.0,,18213089041326327,selat hormuz di tutup lagi sama militer iran,Negative,0.8893835544586182
2026-04-18T12:32:51Z,ProduksiMinyak,Instagram,https://www.instagram.com/,Social Media,https://www.instagram.com/p/DXRbGtZDWwE/c/18047152169741992,,"kata nya @gusmiftah tidak naek pas ceramah,,tolong ada yg bisa jeaslin karna saya orang awam,,",,farelmaliq944,1.0,,,3.0,,18047152169741992,kata nya gusmiftah tidak naek pas ceramahtolong ada yg bisa jeaslin karna saya orang awam,Neutral,0.7551210522651672
2026-04-18T12:11:36Z,ProduksiMinyak,Instagram,https://www.instagram.com/,Social Media,https://www.instagram.com/p/DXRbGtZDWwE/c/18122367718718075,,"Nanti ada MBG Part 2, untuk masyarakat yg terdampak kenaikan BBM😀",,dutarzqcmrlg,2.0,,,0.0,,18122367718718075,nanti ada mbg part untuk masyarakat yg terdampak kenaikan bbm,Neutral,0.7493306994438171
2026-04-18T12:49:17Z,ProduksiMinyak,Instagram,https://www.instagram.com/,Social Media,https://www.instagram.com/p/DXRbGtZDWwE/c/18101647877488328,,Kasian kena prank si @bahlillahadalia,,caapciipcuupp,4.0,,,0.0,,18101647877488328,kasian kena prank si bahlillahadalia,Negative,0.8844562768936157
2026-04-18T12:36:06Z,ProduksiMinyak,Instagram,https://www.instagram.com/,Social Media,https://www.instagram.com/p/DXRbGtZDWwE/c/18096428153322822,,Dpr ini pinter ga sih ?,,shashamarrysha,1.0,,,0.0,,18096428153322822,dpr ini pinter ga sih,Negative,0.3798595666885376
2026-04-18T02:27:28Z,ProduksiMinyak,Instagram,https://www.instagram.com/,Social Media,https://www.instagram.com/p/DXQYunJjZoJ/c/18054129716707385,,oke selama pertamax ga mundak aman. lek turbo dex sama pertadex yang beli pasti org mampu jd ga masalah naik,,novendra_df,6.0,,,1.0,,18054129716707385,oke selama pertamax ga mundak aman lek turbo dex sama pertadex yang beli pasti org mampu jd ga masalah naik,Negative,0.6384978890419006
2026-04-19T01:37:50Z,ProduksiMinyak,Instagram,https://www.instagram.com/,Social Media,https://www.instagram.com/p/DXQYunJjZoJ/c/18089089145261383,,yeee di prank pemerintah yey😂,,satyarwida,1.0,,,0.0,,18089089145261383,yeee di prank pemerintah yey,Positive,0.7006660103797913
2026-04-18T09:08:28Z,ProduksiMinyak,Instagram,https://www.instagram.com/,Social Media,https://www.instagram.com/p/DXQYunJjZoJ/c/18103601825501931,,"Owh ... Karena Prabroro Hanya Nego 2 Kapal Tanker Saja ... Kayaknya Yang Terucah Dari Gus Baster Kemarin, Kalo Kemarin Negonya 4 Tanker Kayaknya Gak Bakal Naik",,yudiantodody,1.0,,,0.0,,18103601825501931,owh karena prabroro hanya nego kapal tanker saja kayaknya yang terucah dari gus baster kemarin kalo kemarin negonya tanker kayaknya gak bakal naik,Neutral,0.6418073177337646
2026-04-18T03:30:56Z,ProduksiMinyak,Instagram,https://www.instagram.com/,Social Media,https://www.instagram.com/p/DXQYunJjZoJ/c/18113122441749188,,Naik kok 30% dan 40%,,fahmimuhtasyam17,1.0,,,0.0,,18113122441749188,naik kok dan,Neutral,0.7006251811981201
2026-04-18T02:59:43Z,ProduksiMinyak,Instagram,https://www.instagram.com/,Social Media,https://www.instagram.com/p/DXQYunJjZoJ/c/18100160896983810,,"Nyinggg, turun make pertamax biru nih kalau harganya segitu 😢",,yosia14,2.0,,,0.0,,18100160896983810,nyinggg turun make pertamax biru nih kalau harganya segitu,Neutral,0.7090950012207031
2026-04-18T09:54:15Z,ProduksiMinyak,Instagram,https://www.instagram.com/,Social Media,https://www.instagram.com/p/DXQYunJjZoJ/c/17900887335423207,,turbokuu kok mundak duwur cokkk😭😭😭,,beaconnbine_,1.0,,,0.0,,17900887335423207,turbokuu kok mundak duwur cokkk,Negative,0.41754162311553955
2026-04-18T03:20:28Z,ProduksiMinyak,Instagram,https://www.instagram.com/,Social Media,https://www.instagram.com/p/DXQYunJjZoJ/c/18043720820534554,,sedangkan minyak dunia turun😂,,zerosixnineeight,2.0,,,0.0,,18043720820534554,sedangkan minyak dunia turun,Neutral,0.7963516116142273
2026-04-18T02:51:31Z,ProduksiMinyak,Instagram,https://www.instagram.com/,Social Media,https://www.instagram.com/p/DXQYunJjZoJ/c/18139863553502240,,,,rachmadirwanto,1.0,,,0.0,,18139863553502240,,Neutral,0.8551432490348816
2026-04-18T04:10:29Z,ProduksiMinyak,Instagram,https://www.instagram.com/,Social Media,https://www.instagram.com/p/DXQYunJjZoJ/c/18038793647790107,,Bukane minyak dunia lg anjlok tho,,didik2750,1.0,,,0.0,,18038793647790107,bukane minyak dunia lg anjlok tho,Negative,0.9343747496604919
2026-04-18T02:24:48Z,ProduksiMinyak,Instagram,https://www.instagram.com/,Social Media,https://www.instagram.com/p/DXQRj7SD80_/c/18580864360018063,,"Update sementara, BP Ultimate Diesel: 25.560/L",,otoproject,99.0,,,3.0,,18580864360018063,update sementara bp ultimate diesel 25560l,Neutral,0.9450169205665588
2026-04-18T01:28:39Z,ProduksiMinyak,Instagram,https://www.instagram.com/,Social Media,https://www.instagram.com/p/DXQRj7SD80_/c/18089329496519723,,Percaya nggak kalian...bahwa nggak lama lagi pertalite akan di tiadakan,,ardiansyahwantjiru,118.0,,,39.0,,18089329496519723,percaya nggak kalianbahwa nggak lama lagi pertalite akan di tiadakan,Positive,0.41478702425956726
2026-04-18T03:55:10Z,ProduksiMinyak,Instagram,https://www.instagram.com/,Social Media,https://www.instagram.com/p/DXQRj7SD80_/c/18373199479162757,,Biarkan turbo sama kawan2 nya naik karena yg mke itu kan orng2 kaya. Asal jng pertamax .,,d_besar10,87.0,,,19.0,,18373199479162757,biarkan turbo sama kawan2 nya naik karena yg mke itu kan orng2 kaya asal jng pertamax,Neutral,0.3958047330379486
2026-04-18T04:44:05Z,ProduksiMinyak,Instagram,https://www.instagram.com/,Social Media,https://www.instagram.com/p/DXQRj7SD80_/c/18081008630576292,,"April Mop ala Bahlil Lahadalia:
“Kementerian ESDM & Pertamina resmi mengumumkan, BBM bersubsidi (Pertalite & Solar) dan non-subsidi tidak naik per 1 April 2026.”
Plot twist 18 April: ternyata tetap naik.😅
Negeri +62 memang penuh kejutan,
April Mop-nya nggak cuma sehari, 
pemerintahnya doyan ngeprank, rakyatnya yg jadi punchline.🤡",,iam_fauzi99,54.0,,,22.0,,18081008630576292,april mop ala bahlil lahadalia kementerian esdm pertamina resmi mengumumkan bbm bersubsidi pertalite solar dan nonsubsidi tidak naik per april plot twist april ternyata tetap naik negeri memang penuh kejutan april mopnya nggak cuma sehari pemerintahnya doyan ngeprank rakyatnya yg jadi punchline,Neutral,0.49263879656791687
2026-04-18T02:02:59Z,ProduksiMinyak,Instagram,https://www.instagram.com/,Social Media,https://www.instagram.com/p/DXQRj7SD80_/c/18133165570542905,,Paling nanti swasta juga dipaksa naik..😂😂,,andana.satriya,26.0,,,6.0,,18133165570542905,paling nanti swasta juga dipaksa naik,Negative,0.8536122441291809
